CONGESTION_ZONE,FORECAST_DT,HOUR_NUM,TODAY_LOAD,PREV_DAY_LOAD,ADJ_LOAD
Houston zone,2/14/2018,1,98.940027007,157.076490621,98.14336758999997
Houston zone,2/14/2018,2,89.41311273199999,148.039449524,93.73828387399996
Houston zone,2/14/2018,3,85.222173168,143.370657873,94.12839166799998
Houston zone,2/14/2018,4,84.51776166900001,140.882261618,98.39396523899995
Houston zone,2/14/2018,5,84.20223506200001,145.648208064,104.08725690499995
Houston zone,2/14/2018,6,99.999925821,161.06433033699997,120.17211109499998
Houston zone,2/14/2018,7,117.029024474,178.23156999699998,142.16183444099997
Houston zone,2/14/2018,8,114.98188658299999,176.483275512,142.308201939
Houston zone,2/14/2018,9,108.09337547999999,163.231629449,129.50926618699998
Houston zone,2/14/2018,10,102.006644524,157.155817171,117.41822507500001
Houston zone,2/14/2018,11,101.68900652900001,153.19885904399996,111.875106144
Houston zone,2/14/2018,12,98.059100417,149.012159261,108.62140798500002
Houston zone,2/14/2018,13,92.830485585,146.493531186,100.780057185
Houston zone,2/14/2018,14,91.84045602900001,144.119935211,96.66684470899999
Houston zone,2/14/2018,15,86.003781063,144.03883489999998,94.041523036
Houston zone,2/14/2018,16,89.73126323199999,147.363931858,95.378305005
Houston zone,2/14/2018,17,103.141997261,155.791431861,103.48807062100002
Houston zone,2/14/2018,18,118.40258306300001,171.871176755,118.58539445100001
Houston zone,2/14/2018,19,139.250890457,188.40711746300002,141.462939748
Houston zone,2/14/2018,20,149.34688995399998,194.88994867899996,152.67506511600007
Houston zone,2/14/2018,21,148.922210034,188.10487423900003,153.280658657
Houston zone,2/14/2018,22,143.603326661,178.154391356,148.17910314600002
Houston zone,2/14/2018,23,127.993381167,157.84416293200002,133.68045580400002
Houston zone,2/14/2018,24,107.64054674199998,134.021278901,114.46521146499997
Houston zone,2/15/2018,1,91.28383868200001,100.03435138300001,99.500612128
Houston zone,2/15/2018,2,80.72574747499999,91.51112315099999,94.04097933000001
Houston zone,2/15/2018,3,74.994439415,86.777574554,93.63253032999997
Houston zone,2/15/2018,4,71.049443948,86.77863790600001,93.45884562100002
Houston zone,2/15/2018,5,73.288705332,90.30912929099999,102.92027837999998
Houston zone,2/15/2018,6,83.76299019999999,101.187454558,118.882200302
Houston zone,2/15/2018,7,99.103240154,117.369053166,140.940982341
Houston zone,2/15/2018,8,99.630587485,118.308502073,140.644388197
Houston zone,2/15/2018,9,93.58035059899998,104.46863059100001,127.73770046200005
Houston zone,2/15/2018,10,95.122553826,93.541481958,115.27804029100004
Houston zone,2/15/2018,11,98.07671233,93.76349099,110.69196609500003
Houston zone,2/15/2018,12,101.003816247,93.766798629,107.798280442
Houston zone,2/15/2018,13,106.27512599200003,92.141498454,100.25035341800003
Houston zone,2/15/2018,14,108.706997219,89.18319205099999,95.90766565999998
Houston zone,2/15/2018,15,111.81195923699998,90.86219166699999,93.26219885399998
Houston zone,2/15/2018,16,117.669157125,92.987614202,95.193847952
Houston zone,2/15/2018,17,129.506593872,110.232050336,103.31782226
Houston zone,2/15/2018,18,136.185706372,121.76662459599999,118.19259082000002
Houston zone,2/15/2018,19,152.22864908399998,141.215824418,140.47825092199997
Houston zone,2/15/2018,20,159.819771264,151.25021962200003,151.58627219099995
Houston zone,2/15/2018,21,159.05442075999997,149.568607763,152.2533216740001
Houston zone,2/15/2018,22,152.154329028,144.89506845999998,147.337852988
Houston zone,2/15/2018,23,134.715979932,128.806294766,133.08366357
Houston zone,2/15/2018,24,112.246085803,108.00128541,113.41576994500001
Houston zone,2/16/2018,1,97.48925755,93.734098953,97.62610253599996
Houston zone,2/16/2018,2,85.765158229,82.53294082099998,90.94270571999999
Houston zone,2/16/2018,3,78.911235479,76.43485752999999,91.487224983
Houston zone,2/16/2018,4,74.342400219,72.62060312,91.62992250199997
Houston zone,2/16/2018,5,75.23290839500001,74.32619393799999,101.24523332799998
Houston zone,2/16/2018,6,83.29998788399999,84.45706919599999,117.461888732
Houston zone,2/16/2018,7,97.51085467899999,99.87313490700001,139.36529456400004
Houston zone,2/16/2018,8,101.16478724299999,100.310477139,139.717532607
Houston zone,2/16/2018,9,96.144240064,94.072204312,127.51781481799998
Houston zone,2/16/2018,10,96.22961944800001,94.528122865,115.36744803400002
Houston zone,2/16/2018,11,98.400960881,96.98867139800001,110.55492343899996
Houston zone,2/16/2018,12,103.30569774,101.88412218399999,108.06555772600005
Houston zone,2/16/2018,13,106.335579717,103.539769763,100.629563872
Houston zone,2/16/2018,14,106.85080726099999,105.942067355,96.55983198300001
Houston zone,2/16/2018,15,108.70010763,107.72940071,93.820791866
Houston zone,2/16/2018,16,111.17209134599999,114.268271465,95.91463803000003
Houston zone,2/16/2018,17,117.54657663,125.000928238,103.80780544599996
Houston zone,2/16/2018,18,128.30878996500002,134.91878461800002,119.10194051199997
Houston zone,2/16/2018,19,134.827652341,148.80791654799998,141.32653368600006
Houston zone,2/16/2018,20,136.329970668,157.887090023,152.32250860900004
Houston zone,2/16/2018,21,136.982553668,158.46330557800002,152.96363389200002
Houston zone,2/16/2018,22,129.494783866,151.1599326,148.08862657600002
Houston zone,2/16/2018,23,121.66871581200002,134.023566238,133.41717021199997
Houston zone,2/16/2018,24,107.867736806,111.52561665600001,114.17404633599999
Houston zone,2/17/2018,1,98.554812378,98.02591027400001,98.91349713800001
Houston zone,2/17/2018,2,87.22216280400002,86.239687073,92.24815987899996
Houston zone,2/17/2018,3,80.517403563,79.582927021,90.20949272200001
Houston zone,2/17/2018,4,78.382210532,74.81257652100001,92.44988304700001
Houston zone,2/17/2018,5,77.71317649100001,75.669475225,101.82214896600003
Houston zone,2/17/2018,6,78.136532212,83.82443573100001,116.405441422
Houston zone,2/17/2018,7,83.269835269,98.41585584,136.69112391700006
Houston zone,2/17/2018,8,95.327337829,99.719493139,138.34907072099998
Houston zone,2/17/2018,9,108.601676444,95.85115984599999,129.704253914
Houston zone,2/17/2018,10,116.111791627,98.356016,118.662626572
Houston zone,2/17/2018,11,121.039774029,103.0112571,114.613937656
Houston zone,2/17/2018,12,127.32012623100002,106.483698388,111.924806176
Houston zone,2/17/2018,13,126.47139643300001,112.581420191,103.95276687999998
Houston zone,2/17/2018,14,128.655184884,117.846169296,100.31717191400001
Houston zone,2/17/2018,15,132.017137674,123.71504761399999,97.326266527
Houston zone,2/17/2018,16,133.99371092700002,129.686862396,99.15102128699996
Houston zone,2/17/2018,17,131.300178229,135.72431634,104.879889163
Houston zone,2/17/2018,18,133.67625342600002,134.78422774900002,116.583375092
Houston zone,2/17/2018,19,139.11413116699998,146.89533578599998,132.648590849
Houston zone,2/17/2018,20,140.61251969500003,150.40815197900002,138.4505534200001
Houston zone,2/17/2018,21,137.386451672,147.595754641,136.104257903
Houston zone,2/17/2018,22,132.833082463,141.011338586,134.04320288399995
Houston zone,2/17/2018,23,122.74479014500001,130.35113568199998,127.83728493500003
Houston zone,2/17/2018,24,109.38652231500002,114.761154855,115.82314760000003
Houston zone,2/18/2018,1,100.381802511,99.150132009,104.20867026600003
Houston zone,2/18/2018,2,90.131231217,88.54932698800002,97.48594055799997
Houston zone,2/18/2018,3,82.09461529400001,80.112758784,91.75397205399999
Houston zone,2/18/2018,4,78.04722391499999,75.928784106,94.35483550899997
Houston zone,2/18/2018,5,76.315954146,76.102228189,99.98886375299999
Houston zone,2/18/2018,6,78.87992554700001,76.16775388899998,104.30625241599999
Houston zone,2/18/2018,7,81.71484868699999,80.26431475700001,112.32909958599998
Houston zone,2/18/2018,8,93.24032788599999,92.116971734,125.39848774799997
Houston zone,2/18/2018,9,106.52361782000003,106.364837176,135.217356753
Houston zone,2/18/2018,10,117.47430756299998,115.47384510500001,138.52531015299996
Houston zone,2/18/2018,11,123.647142264,121.210654952,138.642456649
Houston zone,2/18/2018,12,131.60274640999998,128.18681537799998,135.63734498700003
Houston zone,2/18/2018,13,132.991037508,128.059347647,127.84738394500002
Houston zone,2/18/2018,14,137.234837448,130.601063918,122.73085230800005
Houston zone,2/18/2018,15,138.843514145,134.08980351900001,118.47131370699996
Houston zone,2/18/2018,16,142.00960246399998,136.06100288300001,116.37828447699994
Houston zone,2/18/2018,17,143.35135291300003,131.95120463299997,116.351548744
Houston zone,2/18/2018,18,144.125834344,134.442536174,121.78298950599996
Houston zone,2/18/2018,19,154.574481182,140.05560262500003,134.93807482599996
Houston zone,2/18/2018,20,159.02954380300002,141.45185339,138.654307271
Houston zone,2/18/2018,21,157.783941829,138.341079562,134.95217238199996
Houston zone,2/18/2018,22,150.54656318899998,133.705018027,133.30408820600002
Houston zone,2/18/2018,23,134.887996241,123.114626147,127.258734934
Houston zone,2/18/2018,24,113.85633451099999,109.577062907,116.22556370499998
Houston zone,2/19/2018,1,93.499247316,100.59168977700001,106.63281755000003
Houston zone,2/19/2018,2,82.513593317,90.30936470399999,99.73309333099999
Houston zone,2/19/2018,3,76.309267308,82.235916879,93.55135402300002
Houston zone,2/19/2018,4,72.777675092,78.142852653,95.522092731
Houston zone,2/19/2018,5,76.858011827,76.39503165800001,96.071043558
Houston zone,2/19/2018,6,87.10064272700001,78.987727205,103.45532958399998
Houston zone,2/19/2018,7,102.51309604499998,81.83750481,110.04886244500001
Houston zone,2/19/2018,8,102.998921181,93.36136728199997,122.633403272
Houston zone,2/19/2018,9,93.64661056799999,106.68609394500001,132.87893153299999
Houston zone,2/19/2018,10,94.92454400100002,117.66938843800001,138.32718445499992
Houston zone,2/19/2018,11,97.60715213200001,123.82421307300001,139.51539783
Houston zone,2/19/2018,12,101.32135937299999,131.924842136,138.42877641900003
Houston zone,2/19/2018,13,103.442820045,133.36246392500001,132.74000591000004
Houston zone,2/19/2018,14,104.101332084,137.701108352,128.56344538
Houston zone,2/19/2018,15,102.319417279,139.356212921,125.48424736099994
Houston zone,2/19/2018,16,107.023476649,142.550557184,124.10160902999999
Houston zone,2/19/2018,17,118.60728520699999,143.898549531,124.584247461
Houston zone,2/19/2018,18,133.427429119,144.61716421500003,132.15003702199996
Houston zone,2/19/2018,19,149.83127544599998,155.03326407300003,147.99626570300003
Houston zone,2/19/2018,20,159.67183311300002,159.495641651,154.23034467300002
Houston zone,2/19/2018,21,159.02987351200002,158.244057404,150.2966353980001
Houston zone,2/19/2018,22,153.47108232300002,150.939843684,146.26649620399994
Houston zone,2/19/2018,23,136.76451422899999,135.23377859599998,133.496409609
Houston zone,2/19/2018,24,114.239035541,114.15170406700001,116.11734593600005
Houston zone,2/20/2018,1,94.66315200800001,93.51455811199999,97.78482426199997
Houston zone,2/20/2018,2,82.923002738,82.52569929399999,90.61019466599998
Houston zone,2/20/2018,3,76.371861428,76.32175848300001,86.31192029399999
Houston zone,2/20/2018,4,72.21860499600001,72.78800904200001,90.67652637300006
Houston zone,2/20/2018,5,73.948197292,76.867218474,95.671818489
Houston zone,2/20/2018,6,83.896502927,87.10937602,114.834743198
Houston zone,2/20/2018,7,100.41925648200001,102.51943583899998,135.7142551899999
Houston zone,2/20/2018,8,101.33040781100001,103.00416612199999,136.41736345399994
Houston zone,2/20/2018,9,93.74649965199998,93.65487545299999,122.790007698
Houston zone,2/20/2018,10,92.287688681,94.935795031,114.47093185199999
Houston zone,2/20/2018,11,94.368397846,97.62242309899999,111.46115263999997
Houston zone,2/20/2018,12,98.49848678400001,101.352986014,105.77524685299997
Houston zone,2/20/2018,13,101.947799528,103.480127518,101.21420794100003
Houston zone,2/20/2018,14,101.99884564300001,104.13648977499999,97.91739179499999
Houston zone,2/20/2018,15,104.20747808599998,102.37464125300001,95.23541756099999
Houston zone,2/20/2018,16,104.08995112499998,107.072530179,97.26574622800003
Houston zone,2/20/2018,17,109.83558487299997,118.659096558,105.93800629599998
Houston zone,2/20/2018,18,129.47322716699998,133.475055713,122.70722550500001
Houston zone,2/20/2018,19,144.781481358,149.880474656,145.63882707300002
Houston zone,2/20/2018,20,152.84962984100002,159.722210277,156.87862044800005
Houston zone,2/20/2018,21,154.224062536,159.07826215699998,155.44106011500006
Houston zone,2/20/2018,22,147.68741888,153.513559484,149.52566321900008
Houston zone,2/20/2018,23,131.110532053,136.80199686600002,132.99866523599997
Houston zone,2/20/2018,24,108.61747014900001,114.27067799199997,112.62498998299996
Houston zone,2/21/2018,1,89.548343943,94.66315200800001,95.328946296
Houston zone,2/21/2018,2,78.89741987199999,82.923002738,88.17118172999996
Houston zone,2/21/2018,3,75.215159528,76.371861428,84.48001674000002
Houston zone,2/21/2018,4,72.53765217600001,72.21860499600001,85.90172334000003
Houston zone,2/21/2018,5,75.342062044,73.948197292,94.66581116399999
Houston zone,2/21/2018,6,85.239208356,83.896502927,114.50245919299998
Houston zone,2/21/2018,7,102.63514302,100.41925648200001,135.777497232
Houston zone,2/21/2018,8,104.06970031200001,101.33040781100001,135.80018503099996
Houston zone,2/21/2018,9,96.882069122,93.74649965199998,119.080665226
Houston zone,2/21/2018,10,96.612896089,92.287688681,111.22374337600002
Houston zone,2/21/2018,11,97.15494791700002,94.368397846,107.49674555500002
Houston zone,2/21/2018,12,96.002612102,98.49848678400001,101.79522260599997
Houston zone,2/21/2018,13,96.46696258199998,101.947799528,98.41850284900005
Houston zone,2/21/2018,14,93.52765102599999,101.99884564300001,95.34754365700003
Houston zone,2/21/2018,15,91.698387401,104.20747808599998,93.15974937100003
Houston zone,2/21/2018,16,95.2184654,104.08995112499998,95.90262389400003
Houston zone,2/21/2018,17,103.861011847,109.83558487299997,103.25056083500002
Houston zone,2/21/2018,18,118.896605844,129.47322716699998,118.71146916099998
Houston zone,2/21/2018,19,136.99941047,144.781481358,140.082162989
Houston zone,2/21/2018,20,143.969064803,152.84962984100002,150.27830181300004
Houston zone,2/21/2018,21,143.69329749800002,154.224062536,148.29844274100003
Houston zone,2/21/2018,22,139.033594504,147.68741888,144.118827851
Houston zone,2/21/2018,23,124.86099186999999,131.110532053,129.97690922400002
Houston zone,2/21/2018,24,103.632504014,108.61747014900001,110.40368442300004
Houston zone,2/22/2018,1,90.45811520200002,89.548343943,95.257836887
Houston zone,2/22/2018,2,82.128350876,78.89741987199999,87.748267559
Houston zone,2/22/2018,3,77.428136393,75.215159528,84.08759048699997
Houston zone,2/22/2018,4,76.339804179,72.53765217600001,85.03209542899997
Houston zone,2/22/2018,5,79.646720441,75.342062044,93.71211638500002
Houston zone,2/22/2018,6,90.825021716,85.239208356,109.170677484
Houston zone,2/22/2018,7,108.087995215,102.63514302,134.23579103099996
Houston zone,2/22/2018,8,109.00834927700001,104.06970031200001,133.79538121200005
Houston zone,2/22/2018,9,100.84245783200001,96.882069122,117.396131479
Houston zone,2/22/2018,10,97.212672126,96.612896089,109.65425677
Houston zone,2/22/2018,11,93.88635110199999,97.15494791700002,106.19312668900001
Houston zone,2/22/2018,12,94.86919791300001,96.002612102,101.45896213299997
Houston zone,2/22/2018,13,95.823850042,96.46696258199998,98.14118149799997
Houston zone,2/22/2018,14,95.131049607,93.52765102599999,94.96628700199999
Houston zone,2/22/2018,15,94.712416468,91.698387401,93.31767762499997
Houston zone,2/22/2018,16,99.394814469,95.2184654,95.42432395100005
Houston zone,2/22/2018,17,107.323293401,103.861011847,102.99667822899998
Houston zone,2/22/2018,18,120.88129869299999,118.896605844,117.70859628299998
Houston zone,2/22/2018,19,136.164749579,136.99941047,138.71004312700006
Houston zone,2/22/2018,20,146.95843230000003,143.969064803,150.09197785499998
Houston zone,2/22/2018,21,147.43236963899997,143.69329749800002,147.69464423000005
Houston zone,2/22/2018,22,144.63922557800004,139.033594504,143.43698696800004
Houston zone,2/22/2018,23,129.734758336,124.86099186999999,129.00747491799999
Houston zone,2/22/2018,24,108.449873268,103.632504014,109.97002664800004
Houston zone,2/23/2018,1,90.097544306,90.45811520200002,94.61104012199998
Houston zone,2/23/2018,2,78.66778102300002,82.128350876,87.21788243
Houston zone,2/23/2018,3,72.532698078,77.428136393,83.46451946599998
Houston zone,2/23/2018,4,69.593330576,76.339804179,84.628306341
Houston zone,2/23/2018,5,71.520729515,79.646720441,93.73824911599998
Houston zone,2/23/2018,6,81.00763075399999,90.825021716,109.20853520500002
Houston zone,2/23/2018,7,99.77956528899999,108.087995215,134.12403946000003
Houston zone,2/23/2018,8,101.097405642,109.00834927700001,133.97801370899995
Houston zone,2/23/2018,9,94.644896985,100.84245783200001,117.59354310199996
Houston zone,2/23/2018,10,95.22763853600001,97.212672126,109.78028726600002
Houston zone,2/23/2018,11,97.689621272,93.88635110199999,106.330013823
Houston zone,2/23/2018,12,100.527323136,94.86919791300001,101.18757987299998
Houston zone,2/23/2018,13,103.380364688,95.823850042,97.80997268499998
Houston zone,2/23/2018,14,103.73162900400001,95.131049607,94.574827245
Houston zone,2/23/2018,15,103.66309057699999,94.712416468,92.64362792600005
Houston zone,2/23/2018,16,105.74312702500002,99.394814469,95.087321754
Houston zone,2/23/2018,17,114.154412512,107.323293401,102.36991092400002
Houston zone,2/23/2018,18,124.163200439,120.88129869299999,117.44839696500001
Houston zone,2/23/2018,19,134.44627223,136.164749579,138.46019976300005
Houston zone,2/23/2018,20,137.29033135400002,146.95843230000003,151.49291173
Houston zone,2/23/2018,21,134.679822096,147.43236963899997,146.76659564600004
Houston zone,2/23/2018,22,132.723448257,144.63922557800004,142.80130444400004
Houston zone,2/23/2018,23,124.99659713599999,129.734758336,128.32612575000002
Houston zone,2/23/2018,24,110.264799035,108.449873268,108.79252619500001
Houston zone,2/24/2018,1,96.571327875,90.097544306,95.64899518799994
Houston zone,2/24/2018,2,85.44676352000002,78.66778102300002,87.49319251100002
Houston zone,2/24/2018,3,78.410217546,72.532698078,83.891146063
Houston zone,2/24/2018,4,73.809677625,69.593330576,82.926464005
Houston zone,2/24/2018,5,77.87041665000002,71.520729515,89.012868788
Houston zone,2/24/2018,6,76.881646603,81.00763075399999,106.15700163999996
Houston zone,2/24/2018,7,80.44927642500001,99.77956528899999,130.20380754200005
Houston zone,2/24/2018,8,92.21164249,101.097405642,131.25621649299998
Houston zone,2/24/2018,9,106.759805391,94.644896985,115.18089205300002
Houston zone,2/24/2018,10,117.711218433,95.22763853600001,111.56530975200005
Houston zone,2/24/2018,11,120.215287407,97.689621272,108.91883280000005
Houston zone,2/24/2018,12,124.389663465,100.527323136,104.49565280199997
Houston zone,2/24/2018,13,125.50310493700002,103.380364688,101.16232751599998
Houston zone,2/24/2018,14,124.98565148800002,103.73162900400001,98.70986059399998
Houston zone,2/24/2018,15,124.522810306,103.66309057699999,96.64673201599997
Houston zone,2/24/2018,16,122.46966498000002,105.74312702500002,99.18777493400002
Houston zone,2/24/2018,17,126.40700609199999,114.154412512,104.385096176
Houston zone,2/24/2018,18,129.24938104,124.163200439,115.59805782000001
Houston zone,2/24/2018,19,134.102255563,134.44627223,131.19385427999995
Houston zone,2/24/2018,20,137.983929387,137.29033135400002,138.85721299100004
Houston zone,2/24/2018,21,136.431980223,134.679822096,130.59273609300004
Houston zone,2/24/2018,22,134.21111509,132.723448257,129.34344705600003
Houston zone,2/24/2018,23,125.091799006,124.99659713599999,123.56909762900003
Houston zone,2/24/2018,24,111.76884934100002,110.264799035,111.26544581599998
Houston zone,2/25/2018,1,102.96262817899999,100.70343539599999,101.03825012800002
Houston zone,2/25/2018,2,95.628546606,92.625980707,92.93583534499997
Houston zone,2/25/2018,3,89.51557764,87.197336397,87.49013565799996
Houston zone,2/25/2018,4,86.38146116300001,85.07157083600002,85.359364823
Houston zone,2/25/2018,5,86.241826747,87.461242337,87.75759910999999
Houston zone,2/25/2018,6,94.987809466,95.62677200799999,95.95180195600004
Houston zone,2/25/2018,7,102.255097346,106.906851272,107.26457621799999
Houston zone,2/25/2018,8,113.58620897799999,116.024465033,116.41394562299999
Houston zone,2/25/2018,9,123.39856170799999,124.622112602,125.03646855099997
Houston zone,2/25/2018,10,132.883959884,131.85122564899999,132.286486023
Houston zone,2/25/2018,11,134.604288948,133.63370892500004,134.073957011
Houston zone,2/25/2018,12,131.69058899299998,127.23800552200001,127.65563919999997
Houston zone,2/25/2018,13,129.267747579,124.151702568,124.55644634799998
Houston zone,2/25/2018,14,126.06656037199998,120.094801361,120.48451731800003
Houston zone,2/25/2018,15,123.80549254999998,116.98525969699999,117.36552841500001
Houston zone,2/25/2018,16,122.44227124799998,115.39001102399999,115.76440768999994
Houston zone,2/25/2018,17,122.65963426900002,115.014344268,115.38748404700002
Houston zone,2/25/2018,18,129.68819844600003,119.781670259,120.17107887900004
Houston zone,2/25/2018,19,144.22444911600002,130.913351047,131.341625042
Houston zone,2/25/2018,20,153.09607708000001,137.69661855799998,138.14474295700003
Houston zone,2/25/2018,21,145.808722799,129.78842024099998,130.213840725
Houston zone,2/25/2018,22,142.271080115,128.85972083299998,129.28252168999998
Houston zone,2/25/2018,23,129.567671634,123.111692465,123.51605720999994
Houston zone,2/25/2018,24,111.575998295,112.14995979199999,112.51935021
Houston zone,2/26/2018,1,94.057514778,102.96262817899999,103.30327298799997
Houston zone,2/26/2018,2,86.20849398000001,95.628546606,95.94850264500002
Houston zone,2/26/2018,3,81.67784850800001,89.51557764,89.81641103999999
Houston zone,2/26/2018,4,80.923656478,86.38146116300001,86.67426315000002
Houston zone,2/26/2018,5,85.28350402799998,86.241826747,86.53421673
Houston zone,2/26/2018,6,101.849599189,94.987809466,95.31212836500004
Houston zone,2/26/2018,7,125.93395738800001,102.255097346,102.60069778800002
Houston zone,2/26/2018,8,125.90135518099999,113.58620897799999,113.96968817599996
Houston zone,2/26/2018,9,111.315120062,123.39856170799999,123.809423911
Houston zone,2/26/2018,10,108.47593504000001,132.883959884,133.32257842099997
Houston zone,2/26/2018,11,106.74859176399998,134.604288948,135.04527479600003
Houston zone,2/26/2018,12,100.365511671,131.69058899299998,132.12229525699996
Houston zone,2/26/2018,13,97.937406781,129.267747579,129.68842371000005
Houston zone,2/26/2018,14,96.126963115,126.06656037199998,126.476297113
Houston zone,2/26/2018,15,94.389480013,123.80549254999998,124.20700890700002
Houston zone,2/26/2018,16,96.54086830600001,122.44227124799998,122.83798517599999
Houston zone,2/26/2018,17,104.502650573,122.65963426900002,123.05646509500001
Houston zone,2/26/2018,18,120.89093075100001,129.68819844600003,130.10834611200002
Houston zone,2/26/2018,19,141.735679735,94.496104753,144.69516486400002
Houston zone,2/26/2018,20,154.75986213899998,100.23946891100002,153.59251196399998
Houston zone,2/26/2018,21,150.59853541299998,95.031590454,146.28621463999997
Houston zone,2/26/2018,22,145.54450926500002,92.64026806599999,142.736863751
Houston zone,2/26/2018,23,129.079105892,84.19815419599999,129.993941875
Houston zone,2/26/2018,24,108.333718213,72.365086293,111.944020171
Houston zone,2/27/2018,1,91.350871237,60.803029077,94.37070603199993
Houston zone,2/27/2018,2,83.62257325000002,55.538753821,86.497720836
Houston zone,2/27/2018,3,79.94173727500001,52.51832976,81.952522771
Houston zone,2/27/2018,4,79.056632714,51.876260283,81.197836758
Houston zone,2/27/2018,5,83.810578832,54.515696441,85.57204514600002
Houston zone,2/27/2018,6,100.76185610299999,64.78244297,102.19446289899999
Houston zone,2/27/2018,7,125.38092598499999,80.374702842,126.35444154400001
Houston zone,2/27/2018,8,124.641355458,80.402418787,126.32040238299997
Houston zone,2/27/2018,9,109.448990207,71.356520686,111.68404183300005
Houston zone,2/27/2018,10,106.183862657,69.87574696700001,108.83407137000002
Houston zone,2/27/2018,11,103.93905684699999,69.28095047299999,107.098625541
Houston zone,2/27/2018,12,97.09952595399999,65.2900717,100.69623996700001
Houston zone,2/27/2018,13,95.38113353199999,63.969288078000005,98.25795666200003
Houston zone,2/27/2018,14,93.111817683,62.912956626,96.44021833200003
Houston zone,2/27/2018,15,92.22501644600001,61.852871354,94.697521065
Houston zone,2/27/2018,16,94.703202571,63.277154010000004,96.85565149800004
Houston zone,2/27/2018,17,101.78286016799998,68.396620368,104.84472432299997
Houston zone,2/27/2018,18,115.89588859100002,79.02276857800001,121.28439757100006
Houston zone,2/27/2018,19,135.676141824,92.605616162,142.201303613
Houston zone,2/27/2018,20,147.969346614,101.08754703599999,155.26773320600003
Houston zone,2/27/2018,21,146.362590388,98.034706152,151.09254456000002
Houston zone,2/27/2018,22,140.44109035199997,94.61702404100001,146.021645875
Houston zone,2/27/2018,23,126.28736653299998,83.76008465000001,129.50431920599996
Houston zone,2/27/2018,24,106.39183617399999,70.11970231000001,108.69197871200001
Houston zone,2/28/2018,1,90.54782404299999,58.942211699,91.65706594000002
Houston zone,2/28/2018,2,82.295551062,53.798958026,83.90397123
Houston zone,2/28/2018,3,78.89141741499999,51.370594538000006,80.21137338900002
Houston zone,2/28/2018,4,77.946730719,50.665550909000004,79.32511591099998
Houston zone,2/28/2018,5,82.42559009200001,53.550417356,84.09517042799997
Houston zone,2/28/2018,6,97.25883335099999,64.07460974499999,101.10381618700004
Houston zone,2/28/2018,7,121.16863744499997,80.018826066,125.80102339800007
Houston zone,2/28/2018,8,123.63123205800001,79.635795995,125.056747758
Houston zone,2/28/2018,9,108.08946265199998,70.167282275,109.81188210199996
Houston zone,2/28/2018,10,104.98672065800001,68.393177557,106.53434228600003
Houston zone,2/28/2018,11,102.898052349,67.438710562,104.28041188499999
Houston zone,2/28/2018,12,96.258097582,63.18208423699999,97.41917404699998
Houston zone,2/28/2018,13,94.318525184,62.317674729,95.69312705100002
Houston zone,2/28/2018,14,92.54620759199999,60.958715866,93.415473988
Houston zone,2/28/2018,15,91.706093342,60.457137223000004,92.52516230399998
Houston zone,2/28/2018,16,93.70695360999997,62.117759816,95.01115795000001
Houston zone,2/28/2018,17,101.31488935499999,66.637896042,102.11529046899997
Houston zone,2/28/2018,18,115.47989474600001,75.70703181900001,116.27488758800004
Houston zone,2/28/2018,19,135.56348607400002,88.647297791,136.12163758000003
Houston zone,2/28/2018,20,147.545913376,96.658559506,148.45535689300002
Houston zone,2/28/2018,21,145.16722770100003,95.419094398,146.83903024600005
Houston zone,2/28/2018,22,139.427686103,91.30957995699998,140.901464147
Houston zone,2/28/2018,23,125.099483452,81.97934493,126.70331197700001
Houston zone,2/28/2018,24,105.22982683699998,68.890936505,106.74381023399997
Houston zone,3/1/2018,1,84.09446315999999,58.53825639899999,90.84920070799997
Houston zone,3/1/2018,2,76.131137518,53.070870061,82.5706962
Houston zone,3/1/2018,3,72.89353451699998,50.800450081,79.15570362300001
Houston zone,3/1/2018,4,72.087531699,50.04270644899999,78.21009999199997
Houston zone,3/1/2018,5,76.37619286200001,52.77544042900001,82.70389828800003
Houston zone,3/1/2018,6,90.378832937,62.12536833699999,97.58718819699999
Houston zone,3/1/2018,7,114.84940326999998,77.23594847899999,121.57299779499999
Houston zone,3/1/2018,8,117.273771385,79.094092421,124.04241376999997
Houston zone,3/1/2018,9,102.32570658200001,69.42008428999999,108.44627659200002
Houston zone,3/1/2018,10,99.358842523,67.75162161200001,105.33210571200001
Houston zone,3/1/2018,11,95.71110516799999,66.887520466,103.23461163199997
Houston zone,3/1/2018,12,90.98709184600001,62.761891642,96.57346312800003
Houston zone,3/1/2018,13,91.00791789600001,61.75200196,94.62514207
Houston zone,3/1/2018,14,90.42037059900001,60.74675013599999,92.845873464
Houston zone,3/1/2018,15,91.556818958,60.263388737999996,92.002792148
Houston zone,3/1/2018,16,95.765354252,61.57792208299999,94.00928730900002
Houston zone,3/1/2018,17,104.11717107199999,66.474896039,101.64383290399999
Houston zone,3/1/2018,18,116.04367373099998,75.545949672,115.855701427
Houston zone,3/1/2018,19,130.57711902699998,88.70398912,136.006446441
Houston zone,3/1/2018,20,140.22939667600002,96.49261066999999,148.02881213199996
Houston zone,3/1/2018,21,145.197196342,94.79554629200001,145.64020270200004
Houston zone,3/1/2018,22,136.786010585,90.78932736200001,139.883974185
Houston zone,3/1/2018,23,121.620082585,81.344600936,125.51006415999998
Houston zone,3/1/2018,24,100.923787319,68.28743937399999,105.57676917499997
